source,target
PabloB71,PepeAV7
kevinmadril,chamorro_cindhy
fhermessi,Guayaco__2020
fhermessi,Caritosandovale
fhermessi,PoliciaEcuador
fhermessi,JefeUrbano
fhermessi,eliasince_
fhermessi,DebateBSC
fhermessi,Guayaco__2020
fhermessi,Galoenquito
fhermessi,el_telegrafo
LoreBedon,mariaantonia888
dery_mask,64W48
Giovy_Gutierrez,ghidalgoandrade
Giovy_Gutierrez,Guayaco__2020
Giovy_Gutierrez,gbedon
FridaJSG,solbuendia
FridaJSG,ecuarauz
FridaJSG,monadeurdesa
jesusav1996,xhervas
GMinchalo,jpjaramillo25
GMinchalo,MashiRafael
GMinchalo,ramiroaguilart
GMinchalo,fabriciovelav
GMinchalo,TMT30_
GMinchalo,literatango
GMinchalo,CrisRoseroR
GMinchalo,alexismoncayo
GMinchalo,JacoboG_Ecu
GMinchalo,DianaSierra_2
GMinchalo,ecuarauz
GMinchalo,IsmaelUlloaEc
GMinchalo,ArauzRabascall
GMinchalo,jpjaramillo25
GMinchalo,ecuarauz
GMinchalo,AXEA65
GMinchalo,ecuarauz
GMinchalo,IsmaelUlloaEc
GMinchalo,monadeurdesa
GMinchalo,IsmaelUlloaEc
GMinchalo,SDegreace
GMinchalo,ecuarauz
GMinchalo,mrjohnkeating
GMinchalo,cubalondra
GMinchalo,GabrielaEsPais
GMinchalo,KinttoLucas
GMinchalo,KinttoLucas
GMinchalo,alfreserramanci
GMinchalo,Galoenquito
GMinchalo,ArauzRabascall
Lito_Heleno,elcomerciocom
Lito_Heleno,WilsonAndinoV
Lito_Heleno,Gabriellnova
Lito_Heleno,pjfreile
Lito_Heleno,LassoGuillermo
Lito_Heleno,CarlosSacoto7
Lito_Heleno,pjfreile
Lito_Heleno,jcarlosaizprua
Lito_Heleno,AndyPxndy
Lito_Heleno,CarlosErnestoT
Lito_Heleno,P4trocks
Lito_Heleno,AdrianJoelSP
Lito_Heleno,lebana_14
Edgar85699823,NuriaButina
Edgar85699823,ecuarauz
Edgar85699823,MashiRafael
Edgar85699823,KinttoLucas
Edgar85699823,mabsegovia
Edgar85699823,ecuarauz
Edgar85699823,YoSoyLaAssange
Edgar85699823,jpjaramillo25
Edgar85699823,MashiRafael
Edgar85699823,KinttoLucas
Edgar85699823,marcelaguinaga
Edgar85699823,FernandoCasadoG
Edgar85699823,ecuarauz
Edgar85699823,pameaguirre1
Edgar85699823,ecuarauz
Edgar85699823,JorgeVelezVelez
Edgar85699823,Libre_Guayaquil
Edgar85699823,VickyDesintonio
Edgar85699823,ecuarauz
Edgar85699823,ecuarauz
Edgar85699823,AndreaLopezUio
Edgar85699823,ecuarauz
Edgar85699823,ecuarauz
Edgar85699823,Soy_Revolucion5
Edgar85699823,SofiaEspinRC
bastian_jac,ecuarauz
bastian_jac,Cris_Santacruz1
bastian_jac,JayJayTi
bastian_jac,mtjj_thorn
bastian_jac,mateosv7
bastian_jac,xhervas
bastian_jac,IsraelPesantez
bastian_jac,domerodriguez
bastian_jac,LoloMino
bastian_jac,MarceHolguinh
bastian_jac,ecuadorprensaec
bastian_jac,Gabriellnova
bastian_jac,Malu_CNoise
bastian_jac,paulitagran
bastian_jac,GersonAlmeidaEc
bastian_jac,ecuadorprensaec
wlady_ing,Byron_arq
wlady_ing,LassoGuillermo
wlady_ing,CesarMontufar51
wlady_ing,tamayo95se
wlady_ing,marcelaguinaga
wlady_ing,jpjaramillo25
wlady_ing,MashiRafael
wlady_ing,MonicaBritoRC
wlady_ing,ecuarauz
wlady_ing,Salome181
wlady_ing,LassoGuillermo
wlady_ing,rodolfolinAsH
wlady_ing,VickyDesintonio
wlady_ing,ecuarauz
wlady_ing,FernandoCasadoG
wlady_ing,ecuarauz
wlady_ing,amandaasubiar
wlady_ing,ArauzRabascall
wlady_ing,solbuendia
wlady_ing,ecuarauz
wlady_ing,zeta_miguel
wlady_ing,ecuarauz
wlady_ing,IsmaelUlloaEc
wlady_ing,marcelaguinaga
wlady_ing,RComunitariosEc
wlady_ing,ecuarauz
wlady_ing,rabascallcarlos
wlady_ing,RonnyAleagaS
wlady_ing,Sandinin
wlady_ing,IsmaelUlloaEc
wlady_ing,IsmaelUlloaEc
wlady_ing,pameaguirre1
wlady_ing,ecuarauz
wlady_ing,radiolacalle
wlady_ing,ecuarauz
wlady_ing,CotopaxiEsRC
wlady_ing,ecuarauz
wlady_ing,CotopaxiEsRC
wlady_ing,ecuarauz
wlady_ing,JorgeVelezVelez
wlady_ing,Libre_Guayaquil
wlady_ing,trollcentercom
wlady_ing,YoSoyLaAssange
wlady_ing,mrjohnkeating
wlady_ing,ecuarauz
wlady_ing,Jessy49867853
wlady_ing,amandaasubiar
wlady_ing,pcsoluciones_
wlady_ing,QuevedoVanessaF
wlady_ing,BabahoyoVanessa
wlady_ing,FPNEcuador
wlady_ing,cnegobec
wlady_ing,Andres_Salas87
wlady_ing,jpjaramillo25
CiroGuzman,ecuadortr
ayalajavier,IsmaelUlloaEc
ayalajavier,tamayo95se
ayalajavier,marcelaguinaga
ayalajavier,SDegreace
ayalajavier,famunozmino
ayalajavier,ecuarauz
ayalajavier,groninty
ayalajavier,LassoGuillermo
ARMENDARISMt,solbuendia
ARMENDARISMt,ecuarauz
ARMENDARISMt,radiolacalle
ARMENDARISMt,AlmaMiaEcu
ARMENDARISMt,ecuarauz
ARMENDARISMt,AlmaMiaEcu
ARMENDARISMt,ecuarauz
ARMENDARISMt,ArauzRabascall
ARMENDARISMt,consuemary
ARMENDARISMt,ecuarauz
ARMENDARISMt,cendemocratico
ARMENDARISMt,AXEA65
ARMENDARISMt,ecuarauz
ARMENDARISMt,jpjaramillo25
ARMENDARISMt,FernandoCasadoG
ARMENDARISMt,ecuarauz
ARMENDARISMt,vilmavargasva
ARMENDARISMt,literatango
ARMENDARISMt,mariemolia
ARMENDARISMt,MaiadelC
ARMENDARISMt,marcelaguinaga
ARMENDARISMt,ecuarauz
ARMENDARISMt,DecioMachadoF
ARMENDARISMt,KinttoLucas
ARMENDARISMt,monadeurdesa
ARMENDARISMt,literatango
ARMENDARISMt,ecuarauz
ARMENDARISMt,BladyHerrera
ARMENDARISMt,KinttoLucas
ARMENDARISMt,famunozmino
ARMENDARISMt,ecuarauz
tmurdiales,ecuadorprensaec
tmurdiales,lahoraecuador
tmurdiales,juanfervelasco
tmurdiales,ecuarauz
sanyago_,ecuadorverifica
sanyago_,ecuarauz
sanyago_,cnegobec
luismarlam,MaiadelC
luismarlam,jpjaramillo25
luismarlam,ecuarauz
luismarlam,groninty
luismarlam,LassoGuillermo
Moisesvillacis3,NicoleChasin
Moisesvillacis3,jimmyale17
Moisesvillacis3,Napaly12
Moisesvillacis3,Emy_Lovec
Moisesvillacis3,willowvxnte
Moisesvillacis3,ElSabiolecente
Moisesvillacis3,Belliiisima89
kikejoniaux,ecuarauz
kikejoniaux,ecuarauz
kikejoniaux,mrjohnkeating
kikejoniaux,ecuarauz
kikejoniaux,ecuarauz
kikejoniaux,marcelaholguin
kikejoniaux,ecuarauz
kikejoniaux,ecuarauz
kikejoniaux,ecuarauz
kikejoniaux,ecuarauz
kikejoniaux,ecuarauz
kikejoniaux,ecuarauz
kikejoniaux,alfreserramanci
garajesflores,SalimZaidan
garajesflores,elcomerciocom
garajesflores,elcomerciocom
garajesflores,ecuadorprensaec
Pauleldavid,ghidalgoandrade
Pauleldavid,yakuperezg
Pauleldavid,yakuperezg
Pauleldavid,elcomerciocom
Pauleldavid,xhervas
Pauleldavid,mariasolborja
Pauleldavid,xhervas
paomtshp,emi_andrade
28Nicoletta,ariannatancam
SusieKratochwil,NicoleChasin
asdp250,pjfreile
SebasAikido,nicole_yagual1D
little_ellie_tw,xhervas
monicalct_045,JaredRivadeneir
monicalct_045,ecuadorprensaec
monicalct_045,IsmaelUlloaEc
monicalct_045,sagrada_patria
monicalct_045,ramiroaguilart
monicalct_045,jcarlosaizprua
monicalct_045,JefeUrbano
monicalct_045,monadeurdesa
monicalct_045,NicoleChasin
monicalct_045,MemeBipoIar
monicalct_045,jimmyale17
monicalct_045,PepeAV7
monicalct_045,ElSabiolecente
monicalct_045,Guayaco__2020
adolphthecrac16,ecuadorprensaec
adolphthecrac16,ecuadorprensaec
adolphthecrac16,paulitagran
adolphthecrac16,mariasolborja
adolphthecrac16,JayJayTi
adolphthecrac16,chamorro_cindhy
adolphthecrac16,sybelmartinez
adolphthecrac16,lahoraecuador
adolphthecrac16,xhervas
fernandoyepezl,ecuarauz
ilikemytime,Sr_Granda
gol_aultimahora,Guayaco__2020
gol_aultimahora,Guayaco__2020
gol_aultimahora,vkarauz
gol_aultimahora,Guayaco__2020
gol_aultimahora,Guayaco__2020
gol_aultimahora,Guayaco__2020
gol_aultimahora,Guayaco__2020
gol_aultimahora,Guayaco__2020
gol_aultimahora,Guayaco__2020
gol_aultimahora,Guayaco__2020
capellamanu,LEXKANDER
capellamanu,soleangusfr
ConstanteLidia,IsmaelUlloaEc
enllamasEC,mariasolborja
jose_moran94,SalimZaidan
dpgecu,ecuadortr
christiandres1,ElSabiolecente
christiandres1,isidroromero_c
avilanieto,JohnMachado86
avilanieto,MarcoNavarroB
avilanieto,LaTrinqa
avilanieto,acastropiedra
avilanieto,JohnMachado86
avilanieto,MarcoNavarroB
avilanieto,LaTrinqa
avilanieto,LaTrinqa
avilanieto,LaTrinqa
avilanieto,LaTrinqa
avilanieto,JohnMachado86
avilanieto,MarcoNavarroB
avilanieto,LaTrinqa
avilanieto,JohnMachado86
avilanieto,LaTrinqa
avilanieto,ElectorEcuador
MargaritaGarci7,AlmaMiaEcu
MargaritaGarci7,YoSoyLaAssange
MargaritaGarci7,DiegoChablay
pmpjtx,willowvxnte
pmpjtx,ezotikkk
pmpjtx,vmindumplings_
paola77281815,lahoraecuador
paola77281815,LucioGutierrez3
Neshdb,JRCPichincha
Neshdb,MashiRafael
Neshdb,ecuarauz
Neshdb,jpjaramillo25
Neshdb,MashiRafael
Neshdb,amapolanaranjo
Neshdb,CompromisoRC
Neshdb,CotopaxiEsRC
Neshdb,ecuarauz
Neshdb,YoSoyLaAssange
Neshdb,LuisCubillosGye
Neshdb,ecuarauz
Neshdb,FrankSamaniegoM
Neshdb,MonicaBritoRC
Neshdb,ecuarauz
Neshdb,KinttoLucas
Neshdb,KinttoLucas
Neshdb,VickyDesintonio
Neshdb,ecuarauz
Neshdb,ecuarauz
Neshdb,ecuarauz
Neshdb,ecuarauz
Neshdb,solbuendia
Neshdb,ecuarauz
Neshdb,ArauzRabascall
Neshdb,ecuarauz
Neshdb,ecuarauz
Neshdb,CompromisoRC
Neshdb,ecuarauz
Neshdb,ArauzRabascall
Neshdb,ArauzRabascall
Neshdb,GabrielaEsPais
SinchiRaul,ecuarauz
SinchiRaul,mabsegovia
SinchiRaul,ecuarauz
SinchiRaul,ecuarauz
SinchiRaul,marcelaguinaga
SinchiRaul,ecuarauz
ricardo_riofrio,VamosGuillermo
fernaranjo,literatango
fernaranjo,RuthdelSalto
fernaranjo,literatango
fernaranjo,NuriaButina
fernaranjo,ecuarauz
fernaranjo,MashiRafael
fernaranjo,PhilProton
fernaranjo,ramiroaguilart
fernaranjo,fabriciovelav
fernaranjo,TMT30_
fernaranjo,literatango
fernaranjo,CrisRoseroR
fernaranjo,alexismoncayo
fernaranjo,JacoboG_Ecu
fernaranjo,VillacisJulian
fernaranjo,TeslaFermat
fernaranjo,carlosmiori
fernaranjo,VickyDesintonio
fernaranjo,ecuarauz
fernaranjo,JCPC_89
fernaranjo,LassoGuillermo
fernaranjo,elcomerciocom
fernaranjo,luly_alban
fernaranjo,AlmaMiaEcu
fernaranjo,ramiroaguilart
fernaranjo,RComunitariosEc
fernaranjo,ecuarauz
fernaranjo,rabascallcarlos
fernaranjo,RonnyAleagaS
fernaranjo,Sandinin
fernaranjo,Belliiisima89
fernaranjo,jimmyale17
fernaranjo,ArauzRabascall
fernaranjo,FernandoCasadoG
fernaranjo,ecuarauz
fernaranjo,pameaguirre1
fernaranjo,ecuarauz
fernaranjo,GabrielaEsPais
fernaranjo,SDegreace
fernaranjo,DianaSierra_2
fernaranjo,ecuarauz
fernaranjo,juanfervelasco
fernaranjo,solbuendia
fernaranjo,ecuarauz
fernaranjo,solbuendia
fernaranjo,ecuarauz
fernaranjo,IsmaelUlloaEc
fernaranjo,GabrielaEsPais
fernaranjo,ecuarauz
fernaranjo,ecuarauz
fernaranjo,ecuarauz
fernaranjo,ecuarauz
fernaranjo,marcelaguinaga
fernaranjo,DateQuiteno
fernaranjo,DateQuiteno
fernaranjo,ecuarauz
fernaranjo,marcelaguinaga
mafer_cadme,RobertoMorenoA
mafer_cadme,Jotaefel
mafer_cadme,gemeloricardo1
mafer_cadme,OrralaErick
CristhianQuimiE,jpjaramillo25
CristhianQuimiE,MashiRafael
CristhianQuimiE,ecuarauz
CristhianQuimiE,ecuarauz
CristhianQuimiE,marcelaholguin
CristhianQuimiE,ecuarauz
CristhianQuimiE,ecuarauz
CristhianQuimiE,ecuarauz
CristhianQuimiE,ecuarauz
Patricia24galv1,ecuarauz
Patricia24galv1,NuriaButina
Patricia24galv1,ecuarauz
Patricia24galv1,MashiRafael
alexandequelal,ecuarauz
alexandequelal,LassoGuillermo
alexandequelal,xhervas
joseparedesv4,literatango
luisgfer55,ecuarauz
paul1932,pameaguirre1
paul1932,ecuarauz
paul1932,ecuarauz
paul1932,JCPC_89
paul1932,ecuarauz
Franan101290,luly_alban
cabomunioz,ecuadorprensaec
cabomunioz,SalimZaidan
LucioGutierrez3,lahoraecuador
LucioGutierrez3,LucioGutierrez3
LucioGutierrez3,lahoraecuador
LucioGutierrez3,LucioGutierrez3
nanfersalazar,elcomerciocom
nanfersalazar,lahoraecuador
nanfersalazar,cesarmontufar
nanfersalazar,MariaBelenArro1
nanfersalazar,GustavoLarreaSi
nanfersalazar,elcomerciocom
nanfersalazar,elcomerciocom
nanfersalazar,MoniVelasquezV
nanfersalazar,elcomerciocom
nanfersalazar,MariaBelenArro1
nanfersalazar,pjfreile
nanfersalazar,mariasolborja
nanfersalazar,mariasolborja
nanfersalazar,EcuavisaInforma
nanfersalazar,MariaBelenArro1
nanfersalazar,elcomerciocom
nanfersalazar,MariaBelenArro1
nanfersalazar,mariasolborja
nanfersalazar,CalvasLaurents
nanfersalazar,dieguitocazar
nanfersalazar,EstebanOrtizMD
2cargu7,KinttoLucas
juanito_gao24,solbuendia
juanito_gao24,ecuarauz
juanito_gao24,solbuendia
juanito_gao24,ecuarauz
juanito_gao24,ecuarauz
juanito_gao24,pameaguirre1
juanito_gao24,ecuarauz
nleonsita,ghidalgoandrade
revistadiga,jpjaramillo25
revistadiga,MashiRafael
revistadiga,YoSoyLaAssange
danitox85,jpjaramillo25
danitox85,GKecuador
danitox85,ecuadorverifica
danitox85,RComunitariosEc
danitox85,ecuarauz
danitox85,rabascallcarlos
danitox85,RonnyAleagaS
danitox85,Sandinin
cdelgado57052,artumoscoso
cdelgado57052,soyoutsider
cdelgado57052,ecuarauz
cdelgado57052,artumoscoso
cdelgado57052,artumoscoso
cdelgado57052,CalvasLaurents
cdelgado57052,MaJosefaCoronel
cdelgado57052,navita1939
WMizhquiri,GuayaCaliente
WMizhquiri,lulagaray
IsabelC19062013,IsmaelUlloaEc
IsabelC19062013,wilfridolaz
IsabelC19062013,oro_negro26
IsabelC19062013,jpjaramillo25
IsabelC19062013,MashiRafael
IsabelC19062013,AlmaMiaEcu
IsabelC19062013,Rebelde2020Mai
IsabelC19062013,marcelaguinaga
IsabelC19062013,groninty
IsabelC19062013,juanfervelasco
IsabelC19062013,NuriaButina
IsabelC19062013,marcelaguinaga
IsabelC19062013,MaiadelC
IsabelC19062013,marielamona70
IsabelC19062013,MaiadelC
IsabelC19062013,marcelaguinaga
Storm0210,AlmaMiaEcu
Vlackalava,GustavoLarreaSi
Vlackalava,MarceloMerinoSi
Vlackalava,RositaSeminario
Vlackalava,MarceloMerinoSi
Vlackalava,aperaltamarin
Vlackalava,Luendara1
Vlackalava,MariaBelenArro1
Vlackalava,GustavoLarreaSi
Vlackalava,AndreinaPenaS
Vlackalava,MarceloMerinoSi
Vlackalava,GustavoLarreaSi
Vlackalava,MargothHernand
Vlackalava,AntonioGarciaEC
Vlackalava,AnaConcomindaba
Vlackalava,VeronicaJarrin1
Vlackalava,Ericatoledoe
Vlackalava,lindanatali23
Vlackalava,xzeg
Vlackalava,GustavoLarreaSi
Vlackalava,AndreinaPenaS
Vlackalava,SalaDePrensaEc
Vlackalava,MargothHernand
rousmejia7,soleangusfr
rousmejia7,NuriaButina
rousmejia7,ecuarauz
rousmejia7,MashiRafael
rousmejia7,YoSoyLaAssange
rousmejia7,AlmaMiaEcu
rousmejia7,Marckittox
rousmejia7,ecuarauz
rousmejia7,mariasolborja
rousmejia7,oro_negro26
rousmejia7,64W48
rousmejia7,literatango
rousmejia7,SDegreace
rousmejia7,oro_negro26
rousmejia7,64W48
rousmejia7,AlmaMiaEcu
rousmejia7,RComunitariosEc
rousmejia7,ecuarauz
rousmejia7,rabascallcarlos
rousmejia7,RonnyAleagaS
rousmejia7,Sandinin
rousmejia7,GabrielaEsPais
rousmejia7,ArauzRabascall
rousmejia7,JairoGarrido26
rousmejia7,TMT30_
rousmejia7,marielamona70
rousmejia7,ecuarauz
AlbertoBeltranZ,pameaguirre1
AlbertoBeltranZ,ecuarauz
AlbertoBeltranZ,ecuarauz
AlbertoBeltranZ,GabrielaEsPais
AlbertoBeltranZ,ecuarauz
AlbertoBeltranZ,CompromisoRC
AlbertoBeltranZ,ecuarauz
AlbertoBeltranZ,MashiRafael
AlbertoBeltranZ,UnoConPierina
AlbertoBeltranZ,jpjaramillo25
AlbertoBeltranZ,MashiRafael
AlbertoBeltranZ,spoderciudadano
AlbertoBeltranZ,ecuarauz
AlbertoBeltranZ,ecuarauz
AlbertoBeltranZ,ecuarauz
AlbertoBeltranZ,ecuarauz
AlbertoBeltranZ,ArauzRabascall
AlbertoBeltranZ,alferdez
AlbertoBeltranZ,ecuarauz
AlbertoBeltranZ,curquizoec
AlbertoBeltranZ,SiemprePatria_
AlbertoBeltranZ,ecuarauz
AlbertoBeltranZ,SirioRiver
AlbertoBeltranZ,teleSURtv
AlbertoBeltranZ,susanit65164196
AlbertoBeltranZ,JCPC_89
AlbertoBeltranZ,ecuarauz
AlbertoBeltranZ,Pipo1178
AlbertoBeltranZ,ecuarauz
AlbertoBeltranZ,MarielaChacaOb
AlbertoBeltranZ,daxcan90
AlbertoBeltranZ,susanit65164196
AlbertoBeltranZ,susanit65164196
AlbertoBeltranZ,RCimbabura
AlbertoBeltranZ,susanit65164196
AlbertoBeltranZ,ALEXANDRAESTELA
AlbertoBeltranZ,ecuarauz
AlbertoBeltranZ,rabascallcarlos
AlbertoBeltranZ,spoderciudadano
AlbertoBeltranZ,RutaKritica
AlbertoBeltranZ,OrlandoPerezEC
AlbertoBeltranZ,LuisaMaldonadoM
chrisferw14,NuriaButina
chrisferw14,ecuarauz
chrisferw14,MashiRafael
chrisferw14,amapolanaranjo
chrisferw14,ecuarauz
chrisferw14,ecuarauz
chrisferw14,ecuarauz
chrisferw14,LuisaMaldonadoM
1963Brez,64W48
1963Brez,ecuainm_oficial
1963Brez,ecuarauz
1963Brez,cendemocratico
1963Brez,AlmaMiaEcu
1963Brez,AlmaMiaEcu
1963Brez,AXEA65
1963Brez,wilfridolaz
1963Brez,VickyDesintonio
1963Brez,ecuarauz
1963Brez,ramiroaguilart
1963Brez,joa_quiin
1963Brez,isidroromero_c
1963Brez,yakuperezg
1963Brez,GabrielaEsPais
1963Brez,ecuarauz
1963Brez,sucocastillo
1963Brez,SofiaEspinRC
1963Brez,LuisaMaldonadoM
1963Brez,pacohidalgof
1963Brez,ecuarauz
1963Brez,xaguilarv
1963Brez,CesarMontufar51
1963Brez,ecuarauz
1963Brez,Jacky_EC
1963Brez,ecuarauz
1963Brez,KinttoLucas
1963Brez,Salome181
1963Brez,LassoGuillermo
1963Brez,marielamona70
1963Brez,maxlascano
1963Brez,jpjaramillo25
1963Brez,marcelaholguin
1963Brez,ecuarauz
gabuke,ecuadorprensaec
viviana_bonilla,ecuainm_oficial
viviana_bonilla,ecuarauz
viviana_bonilla,cendemocratico
viviana_bonilla,ecuarauz
viviana_bonilla,ecuarauz
viviana_bonilla,ecuarauz
viviana_bonilla,solbuendia
viviana_bonilla,ecuarauz
viviana_bonilla,pacohidalgof
viviana_bonilla,ecuarauz
SantiCast25,Gabriellnova
MatizJaime,ecuarauz
MatizJaime,ecuarauz
MatizJaime,ecuarauz
MatizJaime,ecuarauz
MatizJaime,mabsegovia
MatizJaime,ecuarauz
MatizJaime,ecuarauz
MatizJaime,marcelaholguin
MatizJaime,ecuarauz
MatizJaime,marcelaguinaga
MatizJaime,marielamona70
MatizJaime,ecuarauz
MatizJaime,KinttoLucas
MatizJaime,angelargocom
MatizJaime,KinttoLucas
MatizJaime,marielamona70
MatizJaime,ecuarauz
MatizJaime,MashiRafael
MatizJaime,ecuarauz
SaraAguilarv,ramiroaguilart
juan_gr38,ecuarauz
juan_gr38,AXEA65
juan_gr38,jpjaramillo25
juan_gr38,GKecuador
juan_gr38,ecuadorverifica
juan_gr38,luly_alban
juan_gr38,jpjaramillo25
juan_gr38,ecuarauz
juan_gr38,ecuarauz
juan_gr38,LuisaMaldonadoM
juan_gr38,ecuarauz
Rodribaggio10,IsmaelUlloaEc
Rodribaggio10,AlmaMiaEcu
Rodribaggio10,AlmaMiaEcu
Rodribaggio10,ecuarauz
Rodribaggio10,ecuarauz
Rodribaggio10,yuriyaguana
Rodribaggio10,SDegreace
Rodribaggio10,SDegreace
Rodribaggio10,ecuarauz
Rodribaggio10,yuriyaguana
Rodribaggio10,DateQuiteno
Rodribaggio10,ecuarauz
Rodribaggio10,ecuarauz
Rodribaggio10,ecuarauz
Rodribaggio10,AlmaMiaEcu
Rodribaggio10,ecuarauz
Rodribaggio10,AlmaMiaEcu
Rodribaggio10,ecuarauz
Rodribaggio10,AlmaMiaEcu
Rodribaggio10,DateQuiteno
Rodribaggio10,MashiRafael
Rodribaggio10,ecuarauz
DanielisDAM,LEXKANDER
DanielisDAM,LEXKANDER
DanielisDAM,literatango
DanielisDAM,SDegreace
DanielisDAM,ecuarauz
DanielisDAM,JuventudesRCE
DanielisDAM,ecuarauz
DanielisDAM,mabsegovia
DanielisDAM,ecuarauz
DanielisDAM,KinttoLucas
DanielisDAM,MargaritaGC_Ec
DanielisDAM,LuisaMaldonadoM
DanielisDAM,ecuarauz
selvym99,sito_mon
selvym99,kevin_123789
selvym99,ElSabiolecente
keloapolo,amandaasubiar
keloapolo,IsmaelUlloaEc
keloapolo,UnoConPierina
keloapolo,RComunitariosEc
keloapolo,ecuarauz
keloapolo,rabascallcarlos
keloapolo,RonnyAleagaS
keloapolo,Sandinin
keloapolo,piedypv
keloapolo,RuthdelSalto
keloapolo,ecuarauz
keloapolo,IsmaelUlloaEc
keloapolo,ecuarauz
VasconLuis,jpjaramillo25
VasconLuis,MashiRafael
VasconLuis,NuriaButina
VasconLuis,ecuarauz
VasconLuis,MashiRafael
VasconLuis,AXEA65
VasconLuis,FernandoCasadoG
VasconLuis,ecuarauz
VasconLuis,AXEA65
VasconLuis,LuisCubillosGye
VasconLuis,ecuarauz
VasconLuis,ArauzRabascall
VasconLuis,FrankSamaniegoM
VasconLuis,IsmaelUlloaEc
VasconLuis,ecuarauz
VasconLuis,SDegreace
VasconLuis,marcelaguinaga
VasconLuis,KinttoLucas
VasconLuis,literatango
VasconLuis,RuthdelSalto
VasconLuis,ecuarauz
VasconLuis,DanielMartillo
VasconLuis,DanielMartillo
VasconLuis,GabrielaEsPais
VasconLuis,ecuarauz
VasconLuis,solbuendia
VasconLuis,ecuarauz
VasconLuis,ecuarauz
VasconLuis,IsmaelUlloaEc
VasconLuis,DanielMartillo
VasconLuis,jpjaramillo25
VasconLuis,ecuarauz
VasconLuis,jpjaramillo25
VasconLuis,LassoGuillermo
VasconLuis,AXEA65
VasconLuis,ecuarauz
VasconLuis,pacohidalgof
VasconLuis,ecuarauz
VasconLuis,fernandosand
VasconLuis,Jacky_EC
VasconLuis,KinttoLucas
VasconLuis,LuisaMaldonadoM
MarioParrales7,wilfridolaz
MarioParrales7,yakuperezg
MarioParrales7,ecuarauz
MarioParrales7,ecuarauz
MarioParrales7,KinttoLucas
MarioParrales7,ecuarauz
MarioParrales7,KinttoLucas
MarioParrales7,LuisaMaldonadoM
MarioParrales7,KinttoLucas
MarioParrales7,SofiaEspinRC
vivianadvcu,LassoGuillermo
vivianadvcu,yakuperezg
vivianadvcu,vivianadvcu
vivianadvcu,ecuarauz
vivianadvcu,ecuarauz
vivianadvcu,angelrafaEG
vivianadvcu,cnegobec
vivianadvcu,MashiRafael
vivianadvcu,ecuarauz
vivianadvcu,cnegobec
vivianadvcu,ecuarauz
vivianadvcu,ecuarauz
vivianadvcu,Guayaco__2020
vivianadvcu,pametroya
VicVerdezotoG,felipebazanm
nachiitaa86,ecuarauz
nachiitaa86,RComunitariosEc
nachiitaa86,ecuarauz
nachiitaa86,rabascallcarlos
nachiitaa86,RonnyAleagaS
nachiitaa86,Sandinin
nachiitaa86,Belliiisima89
albimoray,ecuarauz
albimoray,literatango
albimoray,ecuarauz
albimoray,luly_alban
albimoray,NuriaButina
albimoray,ecuarauz
albimoray,MashiRafael
albimoray,ecuarauz
albimoray,ecuarauz
albimoray,ecuarauz
LupeCarpio1,ecuarauz
LupeCarpio1,ecuarauz
LupeCarpio1,VickyDesintonio
LupeCarpio1,ecuarauz
LupeCarpio1,KinttoLucas
LupeCarpio1,solbuendia
LupeCarpio1,ecuarauz
LupeCarpio1,ecuarauz
LupeCarpio1,ecuarauz
LupeCarpio1,AXEA65
LupeCarpio1,ecuarauz
LupeCarpio1,marcelaguinaga
LupeCarpio1,LuisaMaldonadoM
LupeCarpio1,KinttoLucas
LupeCarpio1,ecuarauz
LupeCarpio1,BladyHerrera
LupeCarpio1,marcelaguinaga
LupeCarpio1,OrlandoPerezEC
LupeCarpio1,cnegobec
LupeCarpio1,ecuarauz
neidym28,Joc_Gabriel
neidym28,WilsonAndinoV
neidym28,chamorro_cindhy
neidym28,adreyes_F1
neidym28,Alejand_lave
neidym28,pjfreile
neidym28,cedricboada
neidym28,mariasolborja
neidym28,peter7room
neidym28,ACampanaRemache
neidym28,pedrosan_15
neidym28,paulpalacios92
neidym28,emi_andrade
melissamilena_,xhervas
Nellyshina1,ecuarauz
Nellyshina1,RonnyAleagaS
Nellyshina1,ecuarauz
Nellyshina1,ecuarauz
gchilan108,LoloMino
Gaby_Macancela,literatango
Gaby_Macancela,atukawki
Gaby_Macancela,juanfervelasco
Gaby_Macancela,atukawki
Gaby_Macancela,ecuarauz
emirome7,ecuadorprensaec
queenxkyoshi,mariasolborja
queenxkyoshi,NandoBastias
queenxkyoshi,majosetoledor
queenxkyoshi,jpcw0802
Ca_Javier89,chamorro_cindhy
andreskjm1986,GabrielaEsPais
andreskjm1986,ecuarauz
andreskjm1986,ecuarauz
andreskjm1986,ecuarauz
andreskjm1986,ecuarauz
andreskjm1986,PichinchaEnVivo
andreskjm1986,framirez_g
andreskjm1986,ecuarauz
andreskjm1986,CompromisoRC
andreskjm1986,marcelaguinaga
andreskjm1986,ecuarauz
andreskjm1986,ecuarauz
andreskjm1986,marcelaguinaga
andreskjm1986,ecuarauz
andreskjm1986,JCPC_89
andreskjm1986,ecuarauz
andreskjm1986,ecuarauz
andreskjm1986,ecuarauz
andreskjm1986,ecuarauz
MANOLITHIS,LassoSX
MANOLITHIS,LassoGuillermo
guerreroxavierm,RobertoMorenoA
guerreroxavierm,mariasolborja
guerreroxavierm,LizzyBor9
guerreroxavierm,IESSec
