Source,Target,Type,Id,Label,timeset,Weight
boilershaft2,juanfervelasco,Directed,8099,,,3
boilershaft2,KinttoLucas,Directed,8101,,,2
boilershaft2,VickyDesintonio,Directed,8102,,,1
boilershaft2,monadeurdesa,Directed,8104,,,7
boilershaft2,LucioGutierrez3,Directed,8105,,,1
boilershaft2,mrjohnkeating,Directed,8109,,,2
boilershaft2,DianaSierra_2,Directed,8113,,,2
boilershaft2,amandaasubiar,Directed,8121,,,2
boilershaft2,GuillermoCeli,Directed,8126,,,1
boilershaft2,DateQuiteno,Directed,8127,,,2
boilershaft2,CrisRivoluzione,Directed,8130,,,1
boilershaft2,yakuperezg,Directed,8135,,,1
boilershaft2,consuemary,Directed,8138,,,1
boilershaft2,cendemocratico,Directed,8140,,,1
Rommelr91,Belliiisima89,Directed,8142,,,1
dayemuri,IsmaelUlloaEc,Directed,8143,,,1
dayemuri,ecuarauz,Directed,8144,,,3
dayemuri,marcelaholguin,Directed,8145,,,1
comunaem,ecuarauz,Directed,8148,,,2
YxsungSmile,crisstianodef_,Directed,8150,,,1
YxsungSmile,Gabriellnova,Directed,8151,,,1
YxsungSmile,willowvxnte,Directed,8152,,,1
YxsungSmile,RescateAnimalEC,Directed,8153,,,1
YxsungSmile,ayAndreaa,Directed,8154,,,1
YxsungSmile,xhervas,Directed,8155,,,2
YxsungSmile,TonightxAlways,Directed,8156,,,1
YxsungSmile,MartinAndresE,Directed,8157,,,1
YxsungSmile,dannaprotect,Directed,8158,,,1
YxsungSmile,santydv,Directed,8159,,,1
YxsungSmile,pjfreile,Directed,8161,,,1
YxsungSmile,nat_penarreta,Directed,8162,,,1
YxsungSmile,mateosv7,Directed,8163,,,1
YxsungSmile,CrissSegarra,Directed,8164,,,1
YxsungSmile,PublicPolicyIQ,Directed,8165,,,1
YxsungSmile,RebecaMorla,Directed,8166,,,1
YxsungSmile,Monchiito_,Directed,8167,,,1
YxsungSmile,andreitai,Directed,8168,,,1
harryvalderrama,SofiaEspinRC,Directed,8169,,,1
harryvalderrama,JCPC_89,Directed,8170,,,1
harryvalderrama,ecuarauz,Directed,8171,,,1
FlacoGmezBSC,JefeUrbano,Directed,8172,,,1
evelyn_af06,ecuadorprensaec,Directed,8173,,,1
ppsilvavega,ecuarauz,Directed,8174,,,1
Tany34317089,ecuainm_oficial,Directed,8175,,,1
Tany34317089,ecuarauz,Directed,8176,,,3
Tany34317089,cendemocratico,Directed,8177,,,1
Tany34317089,AlmaMiaEcu,Directed,8178,,,1
Tany34317089,amandaasubiar,Directed,8179,,,1
Tany34317089,marcelaguinaga,Directed,8180,,,1
Tany34317089,KinttoLucas,Directed,8181,,,1
Tany34317089,DianaSierra_2,Directed,8182,,,1
Tany34317089,SDegreace,Directed,8184,,,1
jbecerra290358,ecuarauz,Directed,8186,,,1
loqin_222,mariasolborja,Directed,8187,,,2
loqin_222,JayJayTi,Directed,8188,,,1
loqin_222,ecuadorprensaec,Directed,8189,,,2
loqin_222,paulitagran,Directed,8191,,,1
loqin_222,sybelmartinez,Directed,8193,,,1
loqin_222,VamosGuillermo,Directed,8194,,,1
loqin_222,DanteLucif,Directed,8195,,,1
LissetR5,luly_alban,Directed,8196,,,1
carlolala,ecuarauz,Directed,8197,,,1
carlolala,ramiroaguilart,Directed,8198,,,1
carlolala,RescateAnimalEC,Directed,8199,,,1
carlolala,groninty,Directed,8200,,,1
carlolala,LassoGuillermo,Directed,8201,,,2
carlolala,Soy_Revolucion5,Directed,8202,,,1
carlolala,carlosluis22m,Directed,8203,,,1
Adr7twt,IsmaelUlloaEc,Directed,8205,,,1
marcsant2000,KinttoLucas,Directed,8206,,,1
marcsant2000,wilfridolaz,Directed,8207,,,1
marcsant2000,oro_negro26,Directed,8208,,,2
marcsant2000,VickyDesintonio,Directed,8210,,,1
marcsant2000,ecuarauz,Directed,8211,,,10
marcsant2000,marcelaguinaga,Directed,8212,,,1
marcsant2000,NuriaButina,Directed,8213,,,2
marcsant2000,MashiRafael,Directed,8215,,,1
marcsant2000,luly_alban,Directed,8216,,,1
marcsant2000,literatango,Directed,8218,,,2
marcsant2000,RuthdelSalto,Directed,8220,,,1
marcsant2000,zeta_miguel,Directed,8224,,,1
marcsant2000,jpjaramillo25,Directed,8226,,,1
marcsant2000,FernandoCasadoG,Directed,8228,,,1
marcsant2000,mabsegovia,Directed,8231,,,1
JACADCUA,ilovetherocklm1,Directed,8233,,,1
wilbecerrar,AXEA65,Directed,8234,,,1
wilbecerrar,ecuarauz,Directed,8235,,,10
wilbecerrar,sagrada_patria,Directed,8236,,,2
wilbecerrar,AlmaMiaEcu,Directed,8237,,,3
wilbecerrar,marcelaguinaga,Directed,8241,,,2
wilbecerrar,LeoBerrezueta,Directed,8243,,,1
wilbecerrar,leosornoza_EC,Directed,8245,,,1
wilbecerrar,marielamona70,Directed,8247,,,1
wilbecerrar,famunozmino,Directed,8248,,,1
wilbecerrar,RCMEsmeraldas,Directed,8251,,,1
wilbecerrar,LassoGuillermo,Directed,8252,,,1
wilbecerrar,GabrielaEsPais,Directed,8253,,,1
1411Andres,renataxxlove,Directed,8259,,,1
1411Andres,Belliiisima89,Directed,8260,,,1
LaloLaura,xhervas,Directed,8261,,,1
DiegoMoreano1,ecuarauz,Directed,8262,,,1
DiegoMoreano1,groninty,Directed,8263,,,1
DiegoMoreano1,juanfervelasco,Directed,8264,,,1
MyritaCaceres,Guayaco__2020,Directed,8265,,,1
BLCalero1,marcelaguinaga,Directed,8266,,,1
Condyvz,JefeUrbano,Directed,8267,,,1
debbiepaola13,valecrst,Directed,8268,,,1
debbiepaola13,Belliiisima89,Directed,8269,,,1
Diego_Almeida_V,gemeloricardo1,Directed,8270,,,1
Diego_Almeida_V,kchfm_radio,Directed,8271,,,1
Diego_Almeida_V,tefagonza27,Directed,8272,,,1
Diego_Almeida_V,hervas,Directed,8273,,,1
Diego_Almeida_V,JayJayTi,Directed,8274,,,1
Diego_Almeida_V,ecuadorprensaec,Directed,8275,,,3
Diego_Almeida_V,paulitagran,Directed,8277,,,1
Diego_Almeida_V,mariasolborja,Directed,8279,,,1
Diego_Almeida_V,sybelmartinez,Directed,8280,,,1
Diego_Almeida_V,msjijon,Directed,8281,,,1
blasco_a,renataxxlove,Directed,8282,,,1
patriotaEcuador,LassoSX,Directed,8283,,,1
patriotaEcuador,LassoGuillermo,Directed,8284,,,1
DamarisIntriago,DamarisIntriago,Directed,8285,,,3
DamarisIntriago,dmoyaec,Directed,8287,,,1
DamarisIntriago,IsmaelUlloaEc,Directed,8288,,,3
DamarisIntriago,DianaSierra_2,Directed,8290,,,1
DamarisIntriago,ecuarauz,Directed,8291,,,3
DamarisIntriago,juanfervelasco,Directed,8292,,,1
DamarisIntriago,marielamona70,Directed,8293,,,1
DamarisIntriago,MashiRafael,Directed,8295,,,1
DamarisIntriago,ArauzRabascall,Directed,8298,,,1
DamarisIntriago,FernandoCasadoG,Directed,8299,,,1
DamarisIntriago,marcelaguinaga,Directed,8301,,,1
DamarisIntriago,amandaasubiar,Directed,8302,,,1
DamarisIntriago,ElizabethMindaA,Directed,8303,,,1
DamarisIntriago,skukicaz,Directed,8304,,,1
Rafaelpinov,marcelaguinaga,Directed,8305,,,1
Rafaelpinov,AlmaMiaEcu,Directed,8306,,,1
Rafaelpinov,jpjaramillo25,Directed,8307,,,1
Rafaelpinov,MashiRafael,Directed,8308,,,1
Rafaelpinov,ecuarauz,Directed,8309,,,3
Rafaelpinov,mateoizquierd0,Directed,8311,,,1
MelidaJumbo,MariaBelenArro1,Directed,8313,,,1
MelidaJumbo,RuthdelSalto,Directed,8314,,,1
MelidaJumbo,Belliiisima89,Directed,8315,,,1
jfluzonc,ghidalgoandrade,Directed,8316,,,1
jfluzonc,xhervas,Directed,8317,,,1
jfluzonc,mariasolborja,Directed,8318,,,2
jfluzonc,GuevPedro,Directed,8320,,,1
jfluzonc,artumoscoso,Directed,8321,,,1
jfluzonc,DianaIMaldonado,Directed,8322,,,1
jfluzonc,christian_16ec,Directed,8323,,,1
jfluzonc,isidroromero_c,Directed,8324,,,1
jfluzonc,GKecuador,Directed,8325,,,1
jfluzonc,soleangusfr,Directed,8326,,,1
jfluzonc,RebecaMorla,Directed,8327,,,1
IviCarrillo22,mariasolborja,Directed,8328,,,1
IviCarrillo22,JayJayTi,Directed,8329,,,1
Alexander_IK,JefeUrbano,Directed,8330,,,1
Alexander_IK,PepeAV7,Directed,8331,,,1
Alexander_IK,Lenin,Directed,8332,,,1
Alexander_IK,mariasolborja,Directed,8333,,,1
Alexander_IK,CalvasLaurents,Directed,8334,,,1
Alexander_IK,mariemolia,Directed,8335,,,1
Diegog_ac,ecuadorprensaec,Directed,8336,,,1
Juanpo86,Guayaco__2020,Directed,8337,,,1
Juanpo86,Melicruza,Directed,8338,,,1
irenita1960,jpjaramillo25,Directed,8339,,,1
irenita1960,ecuarauz,Directed,8340,,,6
irenita1960,AXEA65,Directed,8341,,,1
irenita1960,Guayaco__2020,Directed,8343,,,1
irenita1960,KinttoLucas,Directed,8344,,,1
RiveriS22,ecuarauz,Directed,8349,,,3
PattyAviBoom,PoderCiuEC,Directed,8352,,,1
PattyAviBoom,mariaantonia888,Directed,8353,,,1
PattyAviBoom,lulagaray,Directed,8354,,,1
OhMyDemiJonas,soleangusfr,Directed,8355,,,1
OhMyDemiJonas,domerodriguez,Directed,8356,,,2
OhMyDemiJonas,micaelamedinach,Directed,8357,,,1
OhMyDemiJonas,estephan269,Directed,8359,,,1
menchevik,Gabriellnova,Directed,8360,,,1
menchevik,artumoscoso,Directed,8361,,,1
menchevik,MemeBipoIar,Directed,8362,,,2
menchevik,xhervas,Directed,8363,,,1
menchevik,andres_veloz,Directed,8365,,,1
menchevik,juanfervelasco,Directed,8366,,,1
BiersackJosu,ecuadorprensaec,Directed,8367,,,1
BiersackJosu,sybelmartinez,Directed,8368,,,1
cristhianmore24,Belliiisima89,Directed,8369,,,1
pinkfloyano,elcomerciocom,Directed,8370,,,1
EmilyVeraG,LassoSX,Directed,8371,,,3
EmilyVeraG,LassoGuillermo,Directed,8373,,,1
EmilyVeraG,JuanPHidalgoC,Directed,8375,,,2
EmilyVeraG,MashiRafael,Directed,8376,,,1
marusamuel,Guautastico,Directed,8378,,,1
marusamuel,dieguitocazar,Directed,8379,,,1
marusamuel,DanteLucif,Directed,8380,,,1
HottieVante,Chiris_01,Directed,8381,,,1
64W48,soleangusfr,Directed,8382,,,1
64W48,IsmaelUlloaEc,Directed,8383,,,4
64W48,literatango,Directed,8384,,,1
64W48,AlmaMiaEcu,Directed,8385,,,2
64W48,wilfridolaz,Directed,8386,,,3
64W48,RommelEcuador,Directed,8388,,,1
64W48,monadeurdesa,Directed,8390,,,6
64W48,carlossagnay,Directed,8391,,,1
64W48,SDegreace,Directed,8392,,,1
64W48,DianaSierra_2,Directed,8393,,,4
64W48,LucioGutierrez3,Directed,8395,,,1
64W48,juanfervelasco,Directed,8397,,,2
64W48,ecuarauz,Directed,8405,,,2
64W48,socialholico,Directed,8410,,,1
64W48,LEXKANDER,Directed,8411,,,1
64W48,marielamona70,Directed,8412,,,1
iamalissito,Guayaco__2020,Directed,8414,,,1
AndresEmilioC,Gabriellnova,Directed,8415,,,1
Robykaiser,kchfm_radio,Directed,8416,,,1
Crissxo16,ecuarauz,Directed,8417,,,1
armand_javier,VirusTota,Directed,8418,,,1
barcebeny,Gabriellnova,Directed,8419,,,1
barcebeny,Guayaco__2020,Directed,8420,,,1
Fer47300273,DamarisIntriago,Directed,8421,,,2
Fer47300273,AlmaMiaEcu,Directed,8422,,,1
Fer47300273,jpjaramillo25,Directed,8423,,,1
Fer47300273,GKecuador,Directed,8424,,,1
Fer47300273,ecuadorverifica,Directed,8425,,,1
Fer47300273,angiegomeza,Directed,8427,,,1
Fer47300273,xaguilarv,Directed,8428,,,2
Fer47300273,XimenaPena1,Directed,8429,,,1
Fer47300273,FernandoCasadoG,Directed,8430,,,1
Fer47300273,ecuarauz,Directed,8431,,,4
Fer47300273,raisa_vulgarin,Directed,8432,,,1
Fer47300273,marcelaguinaga,Directed,8436,,,1
Fer47300273,juanfervelasco,Directed,8438,,,1
Fer47300273,MaiadelC,Directed,8439,,,1
Tamaraa44224310,Guayaco__2020,Directed,8440,,,1
Gustavo94255058,TeslaFermat,Directed,8441,,,1
Nicole02Juliana,JayJayTi,Directed,8442,,,1
cm620,ecuarauz,Directed,8443,,,1
cm620,jpjaramillo25,Directed,8444,,,1
cm620,MashiRafael,Directed,8445,,,1
cm620,mariasolborja,Directed,8446,,,1
cm620,marcelaguinaga,Directed,8447,,,1
cm620,ArauzRabascall,Directed,8448,,,1
cm620,NuriaButina,Directed,8449,,,1
cm620,MaiadelC,Directed,8450,,,1
alexismoncayo,IsmaelUlloaEc,Directed,8451,,,2
alexismoncayo,EnClavePolitik,Directed,8452,,,2
alexismoncayo,LFMolinaO,Directed,8455,,,1
alexismoncayo,yakuperezg,Directed,8456,,,1
alexismoncayo,CJudicaturaEc,Directed,8457,,,1
alexismoncayo,DianaSierra_2,Directed,8458,,,1
alexismoncayo,ecuarauz,Directed,8459,,,2
alexismoncayo,juanfervelasco,Directed,8460,,,1
alexismoncayo,PichinchaEnVivo,Directed,8461,,,1
alexismoncayo,framirez_g,Directed,8462,,,1
alexismoncayo,pichinchauniver,Directed,8464,,,1
jorgemazon,NuriaButina,Directed,8465,,,1
jorgemazon,ecuarauz,Directed,8466,,,2
jorgemazon,MashiRafael,Directed,8467,,,1
jorgemazon,ecuainm_oficial,Directed,8468,,,1
jorgemazon,cendemocratico,Directed,8470,,,1
LissyAldas,luly_alban,Directed,8471,,,1
kolectiVOZ,AlmaMiaEcu,Directed,8472,,,1
kolectiVOZ,jpjaramillo25,Directed,8473,,,2
kolectiVOZ,MashiRafael,Directed,8474,,,1
kolectiVOZ,ecuarauz,Directed,8475,,,2
kolectiVOZ,LassoGuillermo,Directed,8477,,,1
marianrojasjz,paulitagran,Directed,8479,,,1
marianrojasjz,ecuadorprensaec,Directed,8480,,,1
Andre_Aviles,Gabriellnova,Directed,8481,,,1
Gaysoti,marcelaholguin,Directed,8482,,,1
Gaysoti,ecuarauz,Directed,8483,,,1
Gaysoti,LuisaMaldonadoM,Directed,8484,,,1
mishe_RG,Gabriellnova,Directed,8485,,,1
MichelynaMC,JefeUrbano,Directed,8486,,,1
BerthaSerranoT,xhervas,Directed,8487,,,2
juancaldu1974,marcelaguinaga,Directed,8489,,,1
juancaldu1974,raisa_vulgarin,Directed,8490,,,1
juancaldu1974,ecuarauz,Directed,8491,,,5
juancaldu1974,mabsegovia,Directed,8492,,,1
juancaldu1974,MaiadelC,Directed,8494,,,4
juancaldu1974,FernandoCasadoG,Directed,8495,,,1
juancaldu1974,KinttoLucas,Directed,8497,,,2
juancaldu1974,YoSoyLaAssange,Directed,8498,,,1
juancaldu1974,caminante_EC,Directed,8500,,,1
juancaldu1974,xhervas,Directed,8502,,,1
juancaldu1974,DianaSierra_2,Directed,8504,,,1
juancaldu1974,IsmaelUlloaEc,Directed,8505,,,2
Clau_Gonzalez__,mabsegovia,Directed,8510,,,1
Clau_Gonzalez__,ecuarauz,Directed,8511,,,16
Clau_Gonzalez__,AXEA65,Directed,8513,,,1
Clau_Gonzalez__,pameaguirre1,Directed,8518,,,1
Clau_Gonzalez__,solbuendia,Directed,8520,,,2
Clau_Gonzalez__,GabrielaEsPais,Directed,8522,,,1
Clau_Gonzalez__,FernandoCasadoG,Directed,8523,,,1
Clau_Gonzalez__,NuriaButina,Directed,8527,,,1
Clau_Gonzalez__,MashiRafael,Directed,8529,,,1
titi3825,AndreRomanP,Directed,8535,,,1
titi3825,peter7room,Directed,8536,,,1
titi3825,kathylleon,Directed,8537,,,1
titi3825,paulinaaraujog,Directed,8538,,,2
titi3825,Josernandez1,Directed,8539,,,2
titi3825,4pelagatos4,Directed,8542,,,1
titi3825,Chulla515,Directed,8543,,,1
titi3825,dieguitocazar,Directed,8544,,,1
titi3825,RebecaMorla,Directed,8545,,,1
titi3825,raquico,Directed,8546,,,1
titi3825,DDavidVillamar,Directed,8547,,,1
titi3825,pichinchauniver,Directed,8548,,,1
edwinjarrin,ecuarauz,Directed,8549,,,7
edwinjarrin,solbuendia,Directed,8550,,,2
edwinjarrin,literatango,Directed,8552,,,1
Heyhoyheyho,crisstianodef_,Directed,8559,,,1
Heyhoyheyho,AndreRomanP,Directed,8560,,,1
ajaramilloe,xhervas,Directed,8561,,,1
ajaramilloe,CesarMontufar51,Directed,8562,,,1
UnaHollyMas,xhervas,Directed,8563,,,1
JessicaLalangui,groninty,Directed,8564,,,1
JessicaLalangui,juanfervelasco,Directed,8565,,,1
JessicaLalangui,ecabanilla,Directed,8566,,,1
albertoxavier26,Belliiisima89,Directed,8567,,,1
bryanMartill,SalimZaidan,Directed,8568,,,1
CarlinaHp,jpjaramillo25,Directed,8569,,,1
CarlinaHp,MashiRafael,Directed,8570,,,1
CarlinaHp,ecuarauz,Directed,8571,,,3
CarlinaHp,ArauzRabascall,Directed,8573,,,1
CarlinaHp,LuisaMaldonadoM,Directed,8574,,,1
CarlinaHp,JCPC_89,Directed,8575,,,1
GermancitoAndre,pjfreile,Directed,8577,,,1
GermancitoAndre,xhervas,Directed,8578,,,1
GermancitoAndre,yakuperezg,Directed,8579,,,1
GermancitoAndre,GuillermoCeli,Directed,8580,,,1
GermancitoAndre,LucioGutierrez3,Directed,8581,,,1
GermancitoAndre,isidroromero_c,Directed,8582,,,1
GermancitoAndre,ecuarauz,Directed,8583,,,1
ninoskadelpezo,Marydanie,Directed,8584,,,1
defensorambien2,mariasolborja,Directed,8585,,,1
defensorambien2,GustavoLarreaSi,Directed,8586,,,1
defensorambien2,DemocraciaSi_20,Directed,8587,,,1
defensorambien2,aperaltamarin,Directed,8588,,,1
defensorambien2,AntonioGarciaEC,Directed,8589,,,1
defensorambien2,PaolaAlbujaE,Directed,8590,,,1
defensorambien2,guillem_z,Directed,8591,,,1
defensorambien2,MariSolisEC,Directed,8592,,,1
defensorambien2,javiercorellas,Directed,8593,,,1
defensorambien2,MarceloMerinoSi,Directed,8594,,,1
defensorambien2,AnaConcomindaba,Directed,8595,,,1
defensorambien2,lindanatali23,Directed,8596,,,1
defensorambien2,juanfervelasco,Directed,8597,,,1
alectryonfilms,RebecaMorla,Directed,8598,,,1
MorArcos,artumoscoso,Directed,8599,,,1
vinnyr71,lulagaray,Directed,8600,,,1
vinnyr71,geovanni_atari,Directed,8601,,,1
fard_001,IsmaelUlloaEc,Directed,8602,,,1
fard_001,RComunitariosEc,Directed,8603,,,1
fard_001,ecuarauz,Directed,8604,,,1
fard_001,rabascallcarlos,Directed,8605,,,1
fard_001,RonnyAleagaS,Directed,8606,,,1
fard_001,Sandinin,Directed,8607,,,1
RositaSeminario,aperaltamarin,Directed,8608,,,2
RositaSeminario,lahoraecuador,Directed,8610,,,3
RositaSeminario,GustavoLarreaSi,Directed,8611,,,10
RositaSeminario,MariaBelenArro1,Directed,8612,,,3
RositaSeminario,kchfm_radio,Directed,8615,,,1
RositaSeminario,AndreinaPenaS,Directed,8619,,,6
RositaSeminario,GustavoLarrea,Directed,8625,,,1
RositaSeminario,Luendara1,Directed,8631,,,1
YvannaYunes,Guayaco__2020,Directed,8635,,,1
YvannaYunes,ecuadorprensaec,Directed,8636,,,2
YvannaYunes,Melicruza,Directed,8638,,,1
MichelleQuezada,Jotaefel,Directed,8639,,,1
janethbeatriz,ecuarauz,Directed,8640,,,4
janethbeatriz,KinttoLucas,Directed,8642,,,1
janethbeatriz,SDegreace,Directed,8644,,,1
janethbeatriz,jpjaramillo25,Directed,8646,,,1
janethbeatriz,elcomerciocom,Directed,8647,,,1
Jevs1971,Martinminguchi,Directed,8648,,,1
Jevs1971,MashiRafael,Directed,8649,,,2
LaPola80167500,VamosGuillermo,Directed,8651,,,2
LaPola80167500,ABorreroVega,Directed,8652,,,1
LaPola80167500,LassoGuillermo,Directed,8653,,,5
LaPola80167500,ecuarauz,Directed,8656,,,9
LaPola80167500,JesusChucholopz,Directed,8657,,,1
LaPola80167500,natashamalesg,Directed,8667,,,1
LaPola80167500,GabrielaEsPais,Directed,8668,,,1
edmonton_fmln,ecuarauz,Directed,8671,,,1
marcoacosta77,jpjaramillo25,Directed,8672,,,2
marcoacosta77,MashiRafael,Directed,8673,,,1
marcoacosta77,SDegreace,Directed,8674,,,1
marcoacosta77,literatango,Directed,8675,,,1
marcoacosta77,ecuarauz,Directed,8677,,,4
marcoacosta77,marcelaguinaga,Directed,8679,,,1
marcoacosta77,LuisaMaldonadoM,Directed,8680,,,1
marcoacosta77,groninty,Directed,8682,,,1
marcoacosta77,LassoGuillermo,Directed,8683,,,1
ID12Ecuador,ACampanaRemache,Directed,8685,,,1
ID12Ecuador,mariasolborja,Directed,8686,,,1
ID12Ecuador,paulitagran,Directed,8687,,,1
ID12Ecuador,ecuadorprensaec,Directed,8688,,,2
ID12Ecuador,yesguamani,Directed,8690,,,1
ID12Ecuador,xhervas,Directed,8691,,,2
ID12Ecuador,Mariasolecita,Directed,8692,,,1
javierjaraes,mrjohnkeating,Directed,8694,,,1
javierjaraes,KinttoLucas,Directed,8695,,,1
javierjaraes,ecuarauz,Directed,8696,,,1
michellenu_1997,willowvxnte,Directed,8697,,,1
RonPeper,ecuadorverifica,Directed,8698,,,2
RonPeper,isidroromero_c,Directed,8699,,,1
RonPeper,lulagaray,Directed,8700,,,2
RonPeper,AsambleaEcuador,Directed,8701,,,1
RonPeper,LassoGuillermo,Directed,8703,,,2
RonPeper,CesarMontufar51,Directed,8704,,,1
RonPeper,Juanfert,Directed,8705,,,1
RonPeper,jRodriguezECU,Directed,8706,,,1
RonPeper,ecuarauz,Directed,8709,,,1
RonPeper,cnegobec,Directed,8710,,,1
RonPeper,quediriaarjona,Directed,8711,,,1
RonPeper,Libre_Guayaquil,Directed,8712,,,1
RonPeper,Belliiisima89,Directed,8713,,,1
lmoreiraec,xhervas,Directed,8714,,,2
lmoreiraec,SalimZaidan,Directed,8715,,,1
lmoreiraec,sybelmartinez,Directed,8716,,,1
lmoreiraec,pjfreile,Directed,8718,,,1
lmoreiraec,ecuarauz,Directed,8719,,,4
lmoreiraec,mariaantonia888,Directed,8722,,,1
lmoreiraec,LaPao_delaVega,Directed,8724,,,1
lmoreiraec,Jorgeulloaaa,Directed,8725,,,1
EliLaGitana,jimmyale17,Directed,8726,,,1
kmilo100fuego,maksimcastillo,Directed,8727,,,1
ZobeidaGudino,ecuainm_oficial,Directed,8728,,,1
ZobeidaGudino,ecuarauz,Directed,8729,,,7
ZobeidaGudino,cendemocratico,Directed,8730,,,1
ZobeidaGudino,CrisRoseroR,Directed,8731,,,1
ZobeidaGudino,yakuperezg,Directed,8732,,,1
ZobeidaGudino,SerRevolucionEc,Directed,8733,,,4
ZobeidaGudino,PameFalconi,Directed,8734,,,1
ZobeidaGudino,Hora25Ec,Directed,8735,,,1
ZobeidaGudino,GinaGodoyAndrad,Directed,8736,,,1
ZobeidaGudino,MACAesPAIS,Directed,8737,,,1
ZobeidaGudino,sybelmartinez,Directed,8738,,,1
ZobeidaGudino,sur_gente,Directed,8739,,,1
ZobeidaGudino,juanfervelasco,Directed,8741,,,1
ZobeidaGudino,ramiroaguilart,Directed,8743,,,1
ZobeidaGudino,ElizabethReino8,Directed,8745,,,2
ZobeidaGudino,LassoGuillermo,Directed,8746,,,2
ZobeidaGudino,CesarMontufar51,Directed,8747,,,1
ZobeidaGudino,BeaRivera2018,Directed,8750,,,1
ZobeidaGudino,CivilSiempre,Directed,8754,,,1
ZobeidaGudino,ArauzRabascall,Directed,8755,,,1
ZobeidaGudino,groninty,Directed,8757,,,1
Kettyandrad,artumoscoso,Directed,8760,,,1
Margari50912543,wilfridolaz,Directed,8761,,,1
Margari50912543,yakuperezg,Directed,8762,,,1
Margari50912543,milahaya2020,Directed,8763,,,1
Margari50912543,ecuarauz,Directed,8764,,,4
Margari50912543,tamayo95se,Directed,8765,,,1
Margari50912543,luly_alban,Directed,8766,,,1
Margari50912543,IsmaelUlloaEc,Directed,8767,,,1
Margari50912543,64W48,Directed,8768,,,1
Margari50912543,AlmaMiaEcu,Directed,8769,,,1
Margari50912543,MaiadelC,Directed,8770,,,1
Margari50912543,RonSangines,Directed,8771,,,1
Margari50912543,KinttoLucas,Directed,8772,,,1
Margari50912543,JCPC_89,Directed,8773,,,1
Noemi_RG92,nicole_yagual1D,Directed,8777,,,1
Noemi_RG92,malulyoliva,Directed,8778,,,1
CafeFest,ghidalgoandrade,Directed,8779,,,1
luismcali,jpjaramillo25,Directed,8780,,,2
luismcali,GKecuador,Directed,8781,,,1
luismcali,ecuadorverifica,Directed,8782,,,1
luismcali,ecuarauz,Directed,8783,,,6
luismcali,mrjohnkeating,Directed,8786,,,1
luismcali,marcelaguinaga,Directed,8788,,,1
luismcali,LassoGuillermo,Directed,8791,,,1
luismcali,juanfervelasco,Directed,8792,,,2
luismcali,IsmaelUlloaEc,Directed,8793,,,1
luismcali,MaiadelC,Directed,8796,,,1
willarye,LEXKANDER,Directed,8797,,,1
willarye,luly_alban,Directed,8798,,,1
willarye,Soy_Revolucion5,Directed,8799,,,1
willarye,LuisaMaldonadoM,Directed,8800,,,1
FabricioLoor8,IsmaelUlloaEc,Directed,8801,,,1
mar_elena21,LassoSX,Directed,8802,,,2
mar_elena21,LassoGuillermo,Directed,8803,,,1
mar_elena21,renataxxlove,Directed,8804,,,1
mar_elena21,jcarlosaizprua,Directed,8806,,,1
juanlmera,SDegreace,Directed,8807,,,2
juanlmera,ecuarauz,Directed,8808,,,12
juanlmera,mrjohnkeating,Directed,8809,,,8
juanlmera,YoSoyLaAssange,Directed,8810,,,1
juanlmera,Marckittox,Directed,8811,,,1
juanlmera,MonicaBritoRC,Directed,8813,,,1
juanlmera,oro_negro26,Directed,8815,,,3
juanlmera,jpjaramillo25,Directed,8817,,,3
juanlmera,GKecuador,Directed,8818,,,2
juanlmera,ecuadorverifica,Directed,8819,,,1
juanlmera,Jacky_EC,Directed,8820,,,2
juanlmera,ElizabethReino8,Directed,8822,,,1
juanlmera,xaguilarv,Directed,8824,,,2
juanlmera,XimenaPena1,Directed,8825,,,1
juanlmera,joa_quiin,Directed,8829,,,1
juanlmera,64W48,Directed,8831,,,1
juanlmera,KinttoLucas,Directed,8833,,,1
juanlmera,caminante_EC,Directed,8835,,,1
